date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:57:24	1059/1059	---M--	200	added ('OK')	image/png	etag:%2226bc3f8-423-4fe4ed77c62c0%22	http://www.csie.ntnu.edu.tw/~u91029/Enumeration2.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Enumeration2.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:24	2077/2077	---M--	200	added ('OK')	image/png	etag:%2226bc3f9-81d-4fe4ed77c62c0%22	http://www.csie.ntnu.edu.tw/~u91029/Enumeration3.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Enumeration3.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:25	4588/4588	---M--	200	added ('OK')	image/png	etag:%2226bc3fb-11ec-4fe4ed78ba500%22	http://www.csie.ntnu.edu.tw/~u91029/Enumeration5.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Enumeration5.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:25	6248/6248	---M--	200	added ('OK')	image/png	etag:%2226bc3fa-1868-4fe4ed78ba500%22	http://www.csie.ntnu.edu.tw/~u91029/Enumeration4.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Enumeration4.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:26	2716/2716	---M--	200	added ('OK')	image/png	etag:%2226bc3fc-a9c-4fe4ed79ae740%22	http://www.csie.ntnu.edu.tw/~u91029/Enumeration6.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Enumeration6.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:26	19726/19726	---M--	200	added ('OK')	image/png	etag:%2226bc3f7-4d0e-4fe4ed77c62c0%22	http://www.csie.ntnu.edu.tw/~u91029/Enumeration1.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Enumeration1.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:26	50347/50347	---M--	200	added ('OK')	image/png	etag:%2226bcfbf-c4ab-529e62c1f02c0%22	http://www.csie.ntnu.edu.tw/~u91029/Memoization8.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Memoization8.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:26	2486/2486	---M--	200	added ('OK')	image/png	etag:%2226bc3fd-9b6-4fe4ed79ae740%22	http://www.csie.ntnu.edu.tw/~u91029/Enumeration7.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Enumeration7.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:26	2311/2311	---M--	200	added ('OK')	image/png	etag:%2226bc3fe-907-4fe4ed7aa2980%22	http://www.csie.ntnu.edu.tw/~u91029/Enumeration8.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Enumeration8.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:27	2315/2315	---M--	200	added ('OK')	image/png	etag:%2226bc3ff-90b-4fe4ed7b96bc0%22	http://www.csie.ntnu.edu.tw/~u91029/Enumeration9.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Enumeration9.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:27	1832/1832	---M--	200	added ('OK')	image/png	etag:%2226bc400-728-4fe4ed7c8ae00%22	http://www.csie.ntnu.edu.tw/~u91029/Enumeration10.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Enumeration10.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:28	7062/7062	---M--	200	added ('OK')	image/png	etag:%2226bc401-1b96-4fe4ed7c8ae00%22	http://www.csie.ntnu.edu.tw/~u91029/Enumeration11.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Enumeration11.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:28	8035/8035	---M--	200	added ('OK')	image/png	etag:%2226bc402-1f63-4fe4ed7d7f040%22	http://www.csie.ntnu.edu.tw/~u91029/Enumeration12.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Enumeration12.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:29	551/551	---M--	200	added ('OK')	image/png	etag:%2226bc403-227-4fe4ed7d7f040%22	http://www.csie.ntnu.edu.tw/~u91029/Enumeration13.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Enumeration13.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:29	8813/8813	---M--	200	added ('OK')	image/png	etag:%2226bc404-226d-4fe4ed7e73280%22	http://www.csie.ntnu.edu.tw/~u91029/Enumeration14.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Enumeration14.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:29	4121/4121	---M--	200	added ('OK')	image/png	etag:%2226bc405-1019-4fe4ed7f674c0%22	http://www.csie.ntnu.edu.tw/~u91029/Enumeration15.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Enumeration15.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:29	1602/1602	---M--	200	added ('OK')	image/png	etag:%2226bc406-642-4fe4ed7f674c0%22	http://www.csie.ntnu.edu.tw/~u91029/Enumeration16.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Enumeration16.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:29	2372/2372	---M--	200	added ('OK')	image/png	etag:%2226bc407-944-4fe4ed7f674c0%22	http://www.csie.ntnu.edu.tw/~u91029/Enumeration17.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Enumeration17.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:30	1510/1510	---M--	200	added ('OK')	image/png	etag:%2226bc409-5e6-4fe4ed8243b80%22	http://www.csie.ntnu.edu.tw/~u91029/Enumeration19.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Enumeration19.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:30	1169/1169	---M--	200	added ('OK')	image/png	etag:%2226bc4c3-491-529e62c5c0bc0%22	http://www.csie.ntnu.edu.tw/~u91029/Iterative1.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Iterative1.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:31	35126/35126	---M--	200	added ('OK')	image/png	etag:%2226bc408-8936-4fe4ed8243b80%22	http://www.csie.ntnu.edu.tw/~u91029/Enumeration18.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Enumeration18.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:31	4998/4998	---M--	200	added ('OK')	image/png	etag:%2226bc4c4-1386-529e62c6b4e00%22	http://www.csie.ntnu.edu.tw/~u91029/Iterative2.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Iterative2.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:31	11549/11549	---M--	200	added ('OK')	image/png	etag:%2226bc40a-2d1d-4fe4ed8337dc0%22	http://www.csie.ntnu.edu.tw/~u91029/Enumeration20.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Enumeration20.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:31	5663/5663	---M--	200	added ('OK')	image/png	etag:%2226bc4c5-161f-529e62c7a9040%22	http://www.csie.ntnu.edu.tw/~u91029/Iterative3.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Iterative3.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:31	4565/4565	---M--	200	added ('OK')	image/png	etag:%2226bc4c6-11d5-529e62c7a9040%22	http://www.csie.ntnu.edu.tw/~u91029/Iterative4.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Iterative4.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:32	4461/4461	---M--	200	added ('OK')	image/png	etag:%2226bc4c7-116d-529e62c89d280%22	http://www.csie.ntnu.edu.tw/~u91029/Iterative5.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Iterative5.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:32	7696/7696	---M--	200	added ('OK')	image/png	etag:%2226bc4c8-1e10-529e62c9914c0%22	http://www.csie.ntnu.edu.tw/~u91029/Iterative6.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Iterative6.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:32	1000/1000	---M--	200	added ('OK')	image/png	etag:%2226bc4c9-3e8-529e62c9914c0%22	http://www.csie.ntnu.edu.tw/~u91029/Iterative7.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Iterative7.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:32	10621/10621	---M--	200	added ('OK')	image/png	etag:%2226bc4ca-297d-529e62ca85700%22	http://www.csie.ntnu.edu.tw/~u91029/Iterative8.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Iterative8.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:34	8506/8506	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2011%20Apr%202017%2018:06:30%20GMT	https://commons.wikimedia.org/wiki/File:LangtonsAntAnimated.gif	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/commons.wikimedia.org/wiki/File_LangtonsAntAnimated.html	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:35	8017/8017	---M--	200	added ('OK')	image/png	etag:%2226bd027-1f51-54410421e49c0%22	http://www.csie.ntnu.edu.tw/~u91029/Iterative10.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Iterative10.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:35	6265/6265	---M--	200	added ('OK')	image/png	etag:%2226bd08d-1879-54410422d8c00%22	http://www.csie.ntnu.edu.tw/~u91029/Iterative11.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Iterative11.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:35	5406/5406	---M--	200	added ('OK')	image/png	etag:%2226bcfc1-151e-54410422d8c00%22	http://www.csie.ntnu.edu.tw/~u91029/Iterative12.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Iterative12.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:36	4853/4853	---M--	200	added ('OK')	image/png	etag:%2226bc5e8-12f5-4fe4f0db9e240%22	http://www.csie.ntnu.edu.tw/~u91029/Recursive1.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Recursive1.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:37	14298/14298	---M--	200	added ('OK')	image/png	etag:%2226bd00e-37da-54410420f0780%22	http://www.csie.ntnu.edu.tw/~u91029/Iterative13.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Iterative13.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:37	3168/3168	---M--	200	added ('OK')	image/png	etag:%2226bc5ea-c60-4fe4f0dc92480%22	http://www.csie.ntnu.edu.tw/~u91029/Recursive3.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Recursive3.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:37	11829/11829	---M--	200	added ('OK')	image/png	etag:%2226bc5e9-2e35-4fe4f0dc92480%22	http://www.csie.ntnu.edu.tw/~u91029/Recursive2.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Recursive2.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:38	4498/4498	---M--	200	added ('OK')	image/png	etag:%2226bc5eb-1192-4fe4f0dd866c0%22	http://www.csie.ntnu.edu.tw/~u91029/Recursive4.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Recursive4.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:38	5265/5265	---M--	200	added ('OK')	image/png	etag:%2226bc5ec-1491-4fe4f0dd866c0%22	http://www.csie.ntnu.edu.tw/~u91029/Recursive5.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Recursive5.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:39	8329/8329	---M--	200	added ('OK')	image/png	etag:%2226bc5ed-2089-543fe95e329c0%22	http://www.csie.ntnu.edu.tw/~u91029/Recursive6.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Recursive6.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:39	5059/5059	---M--	200	added ('OK')	image/png	etag:%2226bc5ee-13c3-543fe97bc2f80%22	http://www.csie.ntnu.edu.tw/~u91029/Recursive7.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Recursive7.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:39	1547/1547	---M--	200	added ('OK')	image/png	etag:%2226bc3d1-60b-50edc686b26c0%22	http://www.csie.ntnu.edu.tw/~u91029/DivideAndConquer1.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/DivideAndConquer1.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:40	13426/13426	---M--	200	added ('OK')	image/png	etag:%2226bc5b2-3472-543fe97bc2f80%22	http://www.csie.ntnu.edu.tw/~u91029/Recursive8.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Recursive8.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:40	4609/4609	---M--	200	added ('OK')	image/png	etag:%2226bc3d2-1201-4fe4ed4352700%22	http://www.csie.ntnu.edu.tw/~u91029/DivideAndConquer2.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/DivideAndConquer2.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:41	8130/8130	---M--	200	added ('OK')	image/png	etag:%2226bc3d3-1fc2-4fe4ed4352700%22	http://www.csie.ntnu.edu.tw/~u91029/DivideAndConquer3.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/DivideAndConquer3.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:41	4248/4248	---M--	200	added ('OK')	image/png	etag:%2226bc3d5-1098-4fe4ed453ab80%22	http://www.csie.ntnu.edu.tw/~u91029/DivideAndConquer5.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/DivideAndConquer5.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:42	1999/1999	---M--	200	added ('OK')	image/png	etag:%2226bc3d6-7cf-4fe4ed462edc0%22	http://www.csie.ntnu.edu.tw/~u91029/DivideAndConquer6.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/DivideAndConquer6.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:42	17492/17492	---M--	200	added ('OK')	image/png	etag:%2226bc3d4-4454-4fe4ed453ab80%22	http://www.csie.ntnu.edu.tw/~u91029/DivideAndConquer4.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/DivideAndConquer4.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:42	93536/93536	---M--	200	added ('OK')	image/gif	etag:%2226bc6fc-16d60-5441041e140c0%22	http://www.csie.ntnu.edu.tw/~u91029/Iterative9.gif	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Iterative9.gif	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:43	4253/4253	---M--	200	added ('OK')	image/png	etag:%2226bc3d7-109d-4fe4ed462edc0%22	http://www.csie.ntnu.edu.tw/~u91029/DivideAndConquer7.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/DivideAndConquer7.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:43	4094/4094	---M--	200	added ('OK')	image/png	etag:%2226bc3d8-ffe-4fe4ed462edc0%22	http://www.csie.ntnu.edu.tw/~u91029/DivideAndConquer8.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/DivideAndConquer8.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:44	10231/10231	---M--	200	added ('OK')	image/png	etag:%2226bc3da-27f7-4fe4ed490b480%22	http://www.csie.ntnu.edu.tw/~u91029/DivideAndConquer10.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/DivideAndConquer10.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:45	23519/23519	---M--	200	added ('OK')	image/png	etag:%2226bc3d9-5bdf-4fe4ed4817240%22	http://www.csie.ntnu.edu.tw/~u91029/DivideAndConquer9.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/DivideAndConquer9.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:45	5085/5085	---M--	200	added ('OK')	image/png	etag:%2226bc3dd-13dd-4fe4ed4cdbd80%22	http://www.csie.ntnu.edu.tw/~u91029/DivideAndConquer13.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/DivideAndConquer13.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:45	14099/14099	---M--	200	added ('OK')	image/png	etag:%2226bc3db-3713-4fe4ed49ff6c0%22	http://www.csie.ntnu.edu.tw/~u91029/DivideAndConquer11.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/DivideAndConquer11.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:45	14275/14275	---M--	200	added ('OK')	image/png	etag:%2226bc3dc-37c3-4fe4ed4be7b40%22	http://www.csie.ntnu.edu.tw/~u91029/DivideAndConquer12.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/DivideAndConquer12.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:46	8813/8813	---M--	200	added ('OK')	image/png	etag:%2226bc3de-226d-4fe4ed4dcffc0%22	http://www.csie.ntnu.edu.tw/~u91029/DivideAndConquer14.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/DivideAndConquer14.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:46	3357/3357	---M--	200	added ('OK')	image/png	etag:%2226bc3e0-d1d-4fe4ed50ac680%22	http://www.csie.ntnu.edu.tw/~u91029/DivideAndConquer16.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/DivideAndConquer16.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:46	9240/9240	---M--	200	added ('OK')	image/png	etag:%2226bc3df-2418-4fe4ed4fb8440%22	http://www.csie.ntnu.edu.tw/~u91029/DivideAndConquer15.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/DivideAndConquer15.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:46	2880/2880	---M--	200	added ('OK')	image/png	etag:%2226bc3e1-b40-4fe4ed51a08c0%22	http://www.csie.ntnu.edu.tw/~u91029/DivideAndConquer17.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/DivideAndConquer17.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:47	4218/4218	---M--	200	added ('OK')	image/png	etag:%2226bc472-107a-4fe4ee56ef140%22	http://www.csie.ntnu.edu.tw/~u91029/Greedy2.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Greedy2.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:47	20781/20781	---M--	200	added ('OK')	image/png	etag:%2226bc471-512d-5440181fc3980%22	http://www.csie.ntnu.edu.tw/~u91029/Greedy1.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Greedy1.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:49	14834/14834	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2020%20Apr%202017%2016:34:57%20GMT	https://commons.wikimedia.org/wiki/File:Knight's_tour_anim_2.gif	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/commons.wikimedia.org/wiki/File_Knight's_tour_anim_2.html	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:49	2375/2375	---M--	200	added ('OK')	image/png	etag:%2226bc474-947-4fe4ee58d75c0%22	http://www.csie.ntnu.edu.tw/~u91029/Greedy5.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Greedy5.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:49	1367/1367	---M--	200	added ('OK')	image/png	etag:%2226bc475-557-4fe4ee59cb800%22	http://www.csie.ntnu.edu.tw/~u91029/Greedy6.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Greedy6.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
22:57:49	1295/1295	---M--	200	added ('OK')	image/png	etag:%2226bc476-50f-4fe4ee59cb800%22	http://www.csie.ntnu.edu.tw/~u91029/Greedy7.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Greedy7.png	(from http://www.csie.ntnu.edu.tw/~u91029/AlgorithmDesign.html)
